,bov,skill,agility,power,mentality,defending,goalkeeping,total_stats
7275,80,8.54400374531753,34.0,240,169,3.7376696182833684,5.973809611869261,1208
7276,65,9.797958971132712,58.0,195,135,3.6635616461296463,5.777652323222656,1144
7277,68,7.937253933193772,40.0,199,75,3.5553480614894135,5.805134968916488,977
7278,63,9.055385138137417,31.0,192,91,3.871201010907891,5.749392985908253,979
7279,62,8.306623862918075,23.0,194,65,3.6888794541139363,5.730099782973574,888
7280,67,9.219544457292887,67.0,222,120,3.9318256327243257,5.802118375377063,1159
7281,73,10.099504938362077,55.0,251,111,3.8918202981106265,5.8805329864007,1207
7282,80,10.816653826391969,53.0,257,162,3.8501476017100584,5.986452005284438,1366
7283,53,8.888194417315589,31.0,174,82,3.4657359027997265,5.598421958998375,877
7284,67,9.16515138991168,45.0,219,119,3.6375861597263857,5.811140992976701,1121
7285,62,8.54400374531753,31.0,178,81,3.5263605246161616,5.717027701406222,904
7286,57,9.1104335791443,54.0,195,81,3.8918202981106265,5.641907070938114,988
7287,60,9.695359714832659,40.0,176,127,3.6109179126442243,5.69035945432406,1076
7288,67,8.831760866327848,40.0,200,108,3.6635616461296463,5.799092654460526,1046
7289,77,13.2664991614216,63.0,267,109,3.6375861597263857,5.929589143389895,1366
7290,59,8.774964387392123,25.0,199,106,3.58351893845611,5.700443573390687,943
7291,58,8.888194417315589,32.0,209,120,3.9512437185814275,5.666426688112432,1055
7292,70,9.273618495495704,52.0,219,108,3.5263605246161616,5.820082930352362,1145
7293,74,10.723805294763608,48.0,243,132,3.8918202981106265,5.8998973535824915,1247
7294,78,9.327379053088816,49.0,267,141,3.784189633918261,5.971261839790462,1268
7295,65,9.1104335791443,42.0,216,116,3.58351893845611,5.768320995793772,1053
7296,66,7.874007874011811,23.0,177,91,3.4339872044851463,5.799092654460526,882
7297,57,7.615773105863909,31.0,183,71,3.4965075614664802,5.680172609017068,867
7298,57,8.774964387392123,22.0,186,84,3.332204510175204,5.645446897643238,867
7299,74,8.48528137423857,22.0,205,77,4.110873864173311,5.8888779583328805,1047
7300,78,11.090536506409418,44.0,198,99,3.7612001156935624,5.961005339623274,1184
7301,61,9.539392014169456,40.0,217,115,4.0943445622221,5.713732805509369,1085
7302,62,7.416198487095663,49.0,225,88,3.295836866004329,5.723585101952381,977
7303,68,9.433981132056603,33.0,227,136,3.784189633918261,5.814130531825066,1150
7304,57,8.888194417315589,21.0,187,102,3.5263605246161616,5.655991810819852,899
7305,80,11.180339887498949,63.0,244,145,4.007333185232471,5.986452005284438,1373
7306,51,9.055385138137417,38.0,189,80,3.4657359027997265,5.53338948872752,902
7307,75,9.695359714832659,67.0,215,149,3.7612001156935624,5.8944028342648505,1233
7308,70,8.602325267042627,55.0,191,101,3.6109179126442243,5.823045895483019,1028
7309,65,11.313708498984761,47.0,228,139,4.204692619390966,5.799092654460526,1260
7310,58,9.1104335791443,34.0,191,87,3.58351893845611,5.652489180268651,949
7311,71,9.486832980505138,44.0,223,148,3.8066624897703196,5.857933154483459,1137
7312,52,8.12403840463596,32.0,175,118,3.6888794541139363,5.5093883366279774,909
7313,86,11.958260743101398,63.0,241,170,4.07753744390572,6.035481432524756,1449
7314,82,10.14889156509222,58.0,264,142,3.7612001156935624,6.0063531596017325,1380
7315,64,10.677078252031311,59.0,230,128,3.9512437185814275,5.75890177387728,1184
7316,53,8.54400374531753,38.0,154,77,3.4011973816621555,5.560681631015528,816
7317,67,9.797958971132712,38.0,220,114,4.02535169073515,5.805134968916488,1156
7318,54,9.899494936611665,36.0,203,108,3.9889840465642745,5.58724865840025,1064
7319,70,9.746794344808963,31.0,236,137,3.6375861597263857,5.8522024797744745,1119
7320,52,8.18535277187245,36.0,186,91,3.8918202981106265,5.605802066295998,876
7321,49,7.937253933193772,33.0,142,68,3.332204510175204,5.5254529391317835,747
7322,61,9.273618495495704,61.0,170,90,3.5263605246161616,5.68697535633982,1019
7323,49,8.246211251235321,25.0,176,69,3.6635616461296463,5.5093883366279774,810
7324,81,10.295630140987,34.0,239,140,4.07753744390572,5.998936561946683,1284
7325,54,8.774964387392123,30.0,183,78,3.4657359027997265,5.631211781821365,858
7326,64,10.198039027185569,22.0,207,109,3.4965075614664802,5.730099782973574,1018
7327,71,10.488088481701515,44.0,231,130,3.6635616461296463,5.849324779946859,1198
7328,82,11.090536506409418,68.0,263,154,3.784189633918261,5.991464547107982,1405
7329,62,9.273618495495704,58.0,172,101,4.248495242049359,5.730099782973574,1058
7330,61,10.295630140987,43.0,220,140,3.6375861597263857,5.717027701406222,1160
7331,59,7.681145747868608,23.0,168,80,3.4657359027997265,5.634789603169249,830
7332,55,10.954451150103322,47.0,229,122,4.02535169073515,5.62040086571715,1130
7333,71,9.0,28.0,235,98,3.8066624897703196,5.8522024797744745,1081
7334,71,10.392304845413264,62.0,229,142,3.7612001156935624,5.857933154483459,1228
7335,76,9.848857801796104,69.0,230,123,3.828641396489095,5.932245187448011,1236
7336,75,10.14889156509222,33.0,215,139,3.9512437185814275,5.8944028342648505,1174
7337,47,8.12403840463596,24.0,145,81,3.4965075614664802,5.493061443340548,772
7338,66,10.198039027185569,57.0,205,85,3.8918202981106265,5.796057750765372,1082
7339,73,10.488088481701515,54.0,214,149,3.6635616461296463,5.863631175598097,1230
7340,68,8.54400374531753,32.0,189,107,3.5553480614894135,5.84354441703136,1006
7341,81,9.055385138137417,37.0,241,140,3.7612001156935624,5.978885764901122,1208
7342,70,9.746794344808963,46.0,185,115,3.828641396489095,5.811140992976701,1073
7343,70,9.273618495495704,43.0,226,135,3.7376696182833684,5.823045895483019,1139
7344,68,10.954451150103322,48.0,244,138,3.332204510175204,5.802118375377063,1176
7345,73,8.94427190999916,45.0,212,128,3.6888794541139363,5.8805329864007,1130
7346,57,9.219544457292887,33.0,222,103,3.871201010907891,5.631211781821365,1065
7347,61,8.0,32.0,182,96,3.58351893845611,5.7430031878094825,929
7348,68,9.643650760992955,36.0,199,102,3.828641396489095,5.799092654460526,1062
7349,63,9.327379053088816,38.0,193,77,3.5263605246161616,5.739792912179234,989
7350,70,9.433981132056603,52.0,223,128,3.828641396489095,5.840641657373398,1185
7351,74,9.797958971132712,48.0,222,136,3.4965075614664802,5.8998973535824915,1160
7352,64,9.539392014169456,47.0,217,134,3.4965075614664802,5.755742213586912,1097
7353,60,8.660254037844387,34.0,195,83,3.4339872044851463,5.720311776607412,924
7354,71,9.055385138137417,41.0,207,111,3.912023005428146,5.849324779946859,1115
7355,54,8.48528137423857,28.0,158,81,3.8501476017100584,5.560681631015528,832
7356,80,10.392304845413264,61.0,216,89,3.8066624897703196,5.966146739123692,1216
7357,66,8.426149773176359,34.0,204,123,3.4965075614664802,5.7899601708972535,1061
7358,68,8.831760866327848,67.0,223,126,3.713572066704308,5.808142489980444,1161
7359,54,8.774964387392123,22.0,183,82,3.4965075614664802,5.616771097666572,863
7360,62,9.38083151964686,38.0,206,111,3.713572066704308,5.739792912179234,1038
7361,51,8.717797887081348,29.0,189,113,3.58351893845611,5.493061443340548,935
7362,68,9.327379053088816,34.0,212,100,3.7376696182833684,5.7899601708972535,1074
7363,62,10.246950765959598,59.0,223,81,3.6888794541139363,5.723585101952381,1113
7364,70,8.12403840463596,60.0,211,105,3.6375861597263857,5.820082930352362,1097
7365,52,9.055385138137417,31.0,172,74,3.4965075614664802,5.54907608489522,848
7366,72,10.583005244258363,31.0,219,136,4.060443010546419,5.872117789475416,1168
7367,69,10.344080432788601,40.0,240,125,4.07753744390572,5.846438775057725,1237
7368,57,8.48528137423857,28.0,186,91,3.5263605246161616,5.655991810819852,915
7369,59,8.06225774829855,15.0,205,72,3.5553480614894135,5.69035945432406,869
7370,67,10.392304845413264,27.0,215,94,3.4965075614664802,5.808142489980444,1048
7371,61,8.831760866327848,21.0,170,90,3.7376696182833684,5.697093486505405,888
7372,61,7.937253933193772,28.0,185,76,3.5553480614894135,5.717027701406222,895
7373,63,8.660254037844387,55.0,194,83,3.6375861597263857,5.717027701406222,986
7374,75,10.246950765959598,65.0,251,137,3.970291913552122,5.91350300563827,1284
7375,64,10.246950765959598,45.0,170,102,3.8501476017100584,5.7899601708972535,1080
7376,65,9.848857801796104,50.0,236,114,3.7612001156935624,5.793013608384144,1121
7377,64,8.366600265340756,37.0,214,84,3.8501476017100584,5.768320995793772,1064
7378,63,8.0,39.0,168,87,3.58351893845611,5.713732805509369,902
7379,64,9.219544457292887,41.0,215,125,3.4965075614664802,5.75890177387728,1075
7380,69,9.273618495495704,37.0,220,122,3.6888794541139363,5.834810737062605,1117
7381,70,8.774964387392123,27.0,238,117,3.7376696182833684,5.84354441703136,1096
7382,67,8.717797887081348,52.0,200,138,4.0943445622221,5.7899601708972535,1108
7383,71,10.0,33.0,212,138,3.9512437185814275,5.863631175598097,1146
7384,73,9.273618495495704,34.0,180,139,4.007333185232471,5.902633333401366,1102
7385,62,8.06225774829855,32.0,203,93,3.7376696182833684,5.730099782973574,953
7386,70,10.63014581273465,50.0,239,139,3.8501476017100584,5.857933154483459,1260
7387,55,9.9498743710662,36.0,173,93,3.6888794541139363,5.631211781821365,955
7388,59,9.643650760992955,38.0,194,98,3.9512437185814275,5.676753802268282,1053
7389,62,9.433981132056603,39.0,231,109,3.4339872044851463,5.730099782973574,1065
7390,79,8.660254037844387,66.0,208,127,3.5553480614894135,5.955837369464831,1179
7391,54,8.660254037844387,36.0,165,89,3.4965075614664802,5.58724865840025,839
7392,74,8.48528137423857,39.0,233,125,3.7376696182833684,5.87493073085203,1126
7393,64,9.0,32.0,224,122,3.9889840465642745,5.771441123130016,1092
7394,71,8.602325267042627,22.0,196,88,3.58351893845611,5.863631175598097,962
7395,82,8.48528137423857,39.0,192,92,3.58351893845611,5.968707559985366,1089
7396,48,8.774964387392123,44.0,167,97,3.713572066704308,5.459585514144159,883
7397,71,9.797958971132712,39.0,244,107,3.6635616461296463,5.869296913133774,1127
7398,65,8.831760866327848,42.0,202,84,3.4011973816621555,5.7745515455444085,992
7399,78,10.908712114635714,42.0,254,141,3.713572066704308,5.940171252720432,1264
7400,55,8.660254037844387,37.0,176,80,3.4339872044851463,5.6131281063880705,868
7401,64,9.486832980505138,48.0,214,118,3.5553480614894135,5.755742213586912,1096
7402,72,11.61895003862225,68.0,245,162,3.6888794541139363,5.872117789475416,1355
7403,52,8.602325267042627,31.0,158,92,3.332204510175204,5.560681631015528,829
7404,53,7.615773105863909,35.0,170,77,3.5263605246161616,5.5909869805108565,830
7405,65,8.660254037844387,36.0,230,123,3.8066624897703196,5.765191102784844,1095
7406,83,8.774964387392123,45.0,215,132,3.912023005428146,6.013715156042802,1224
7407,66,11.0,58.0,227,109,4.127134385045092,5.799092654460526,1192
7408,68,8.888194417315589,38.0,237,93,3.7612001156935624,5.834810737062605,1040
7409,75,10.099504938362077,55.0,242,142,4.07753744390572,5.921578419643816,1236
7410,61,9.273618495495704,31.0,213,121,3.8918202981106265,5.71042701737487,1102
7411,55,8.48528137423857,22.0,154,85,3.332204510175204,5.62040086571715,798
7412,62,7.745966692414834,48.0,187,101,3.332204510175204,5.703782474656201,994
7413,59,8.06225774829855,28.0,168,91,3.5263605246161616,5.680172609017068,883
7414,44,8.12403840463596,27.0,154,100,3.6109179126442243,5.402677381872279,825
7415,65,8.602325267042627,47.0,217,94,3.713572066704308,5.780743515792329,1044
7416,63,7.937253933193772,30.0,208,130,3.8501476017100584,5.739792912179234,1098
7417,58,9.0,32.0,157,90,3.784189633918261,5.683579767338681,910
7418,56,8.831760866327848,25.0,170,93,3.4965075614664802,5.652489180268651,864
7419,65,11.489125293076057,45.0,222,107,3.8918202981106265,5.762051382780177,1170
7420,66,8.426149773176359,29.0,215,105,3.4339872044851463,5.802118375377063,992
7421,65,10.295630140987,39.0,254,125,3.6635616461296463,5.762051382780177,1175
7422,55,9.1104335791443,30.0,167,99,3.5553480614894135,5.62040086571715,889
7423,69,10.583005244258363,38.0,231,123,3.6888794541139363,5.8664680569332965,1165
7424,72,10.677078252031311,51.0,218,140,3.8501476017100584,5.872117789475416,1205
7425,71,8.246211251235321,68.0,219,127,3.6375861597263857,5.855071922202427,1076
7426,66,9.433981132056603,38.0,221,108,3.828641396489095,5.796057750765372,1068
7427,59,8.602325267042627,27.0,182,84,3.332204510175204,5.697093486505405,878
7428,70,9.848857801796104,36.0,219,111,3.8066624897703196,5.8522024797744745,1135
7429,63,11.40175425099138,70.0,230,107,3.9512437185814275,5.749392985908253,1208
7430,56,8.426149773176359,37.0,174,92,3.5263605246161616,5.616771097666572,890
7431,72,9.848857801796104,32.0,246,121,3.9512437185814275,5.869296913133774,1211
7432,56,7.615773105863909,33.0,187,55,3.4339872044851463,5.60947179518496,837
7433,75,9.327379053088816,21.0,176,130,4.143134726391533,5.883322388488279,1149
7434,78,9.486832980505138,62.0,242,109,3.871201010907891,5.926926025970411,1226
7435,60,8.717797887081348,29.0,197,113,3.58351893845611,5.68697535633982,990
7436,60,9.899494936611665,48.0,195,96,3.8066624897703196,5.713732805509369,1052
7437,87,9.899494936611665,60.0,257,161,4.02535169073515,6.035481432524756,1380
7438,73,10.198039027185569,63.0,228,112,3.6375861597263857,5.87493073085203,1226
7439,71,11.74734012447073,35.0,235,175,4.189654742026425,5.886104031450156,1301
7440,83,10.908712114635714,70.0,240,126,3.6635616461296463,5.998936561946683,1354
7441,65,10.908712114635714,63.0,213,125,3.6888794541139363,5.780743515792329,1180
7442,83,10.344080432788601,50.0,252,126,3.8501476017100584,6.016157159698354,1299
7443,46,8.48528137423857,39.0,134,69,3.295836866004329,5.480638923341991,731
7444,68,8.94427190999916,26.0,183,102,3.7376696182833684,5.823045895483019,1013
7445,55,8.602325267042627,24.0,181,80,3.5553480614894135,5.645446897643238,850
7446,76,10.04987562112089,58.0,240,141,4.060443010546419,5.929589143389895,1276
7447,70,10.488088481701515,40.0,250,141,3.784189633918261,5.860786223465865,1210
7448,70,8.831760866327848,33.0,188,127,3.7612001156935624,5.8289456176102075,1076
7449,65,8.94427190999916,54.0,217,106,3.6635616461296463,5.771441123130016,1056
7450,70,9.273618495495704,35.0,205,89,3.6375861597263857,5.8289456176102075,1027
7451,72,8.717797887081348,49.0,227,113,3.828641396489095,5.872117789475416,1175
7452,68,8.0,32.0,192,116,3.7612001156935624,5.823045895483019,975
7453,59,8.426149773176359,24.0,197,87,3.7376696182833684,5.723585101952381,917
7454,51,8.602325267042627,38.0,163,70,3.4339872044851463,5.545177444479562,820
7455,71,10.392304845413264,42.0,228,103,3.8501476017100584,5.8664680569332965,1145
7456,66,9.695359714832659,48.0,220,123,3.6635616461296463,5.7745515455444085,1085
7457,66,8.717797887081348,44.0,233,122,3.8066624897703196,5.771441123130016,1114
7458,63,7.874007874011811,23.0,214,92,3.6109179126442243,5.746203190540153,954
7459,72,9.219544457292887,43.0,206,114,3.970291913552122,5.8664680569332965,1117
7460,70,9.16515138991168,30.0,225,85,3.713572066704308,5.84354441703136,1123
7461,59,8.426149773176359,27.0,209,76,3.5263605246161616,5.680172609017068,926
7462,65,8.774964387392123,22.0,160,91,3.4657359027997265,5.768320995793772,917
7463,67,8.18535277187245,33.0,191,108,3.5553480614894135,5.796057750765372,987
7464,76,9.797958971132712,45.0,234,119,4.07753744390572,5.926926025970411,1222
7465,72,9.273618495495704,55.0,215,103,3.6888794541139363,5.857933154483459,1111
7466,62,8.246211251235321,35.0,178,90,3.258096538021482,5.739792912179234,905
7467,55,10.04987562112089,42.0,197,97,3.58351893845611,5.641907070938114,988
7468,66,9.219544457292887,40.0,174,89,3.6109179126442243,5.783825182329737,977
7469,66,8.602325267042627,29.0,172,88,3.5263605246161616,5.777652323222656,927
7470,82,9.16515138991168,45.0,253,126,3.8501476017100584,5.993961427306569,1261
7471,57,7.874007874011811,27.0,185,76,3.58351893845611,5.627621113690637,875
7472,70,10.344080432788601,43.0,230,102,4.189654742026425,5.849324779946859,1188
7473,70,9.327379053088816,34.0,191,117,3.7612001156935624,5.823045895483019,1043
7474,57,8.48528137423857,23.0,191,91,3.4339872044851463,5.641907070938114,882
7475,63,11.874342087037917,52.0,234,121,3.8918202981106265,5.736572297479192,1228
7476,51,8.0,27.0,157,58,3.295836866004329,5.552959584921617,760
7477,71,10.583005244258363,39.0,191,110,3.9318256327243257,5.883322388488279,1103
7478,65,9.486832980505138,37.0,212,91,4.060443010546419,5.786897381366708,1105
7479,83,9.433981132056603,43.0,224,131,3.4965075614664802,5.996452088619021,1197
7480,71,11.916375287812984,54.0,242,142,3.8918202981106265,5.872117789475416,1314
7481,69,9.591663046625438,38.0,247,132,3.784189633918261,5.84354441703136,1187
7482,64,9.055385138137417,42.0,196,98,3.58351893845611,5.7430031878094825,971
7483,74,7.937253933193772,30.0,207,88,3.784189633918261,5.863631175598097,1061
7484,79,8.54400374531753,48.0,211,93,3.5263605246161616,5.966146739123692,1076
7485,74,10.63014581273465,38.0,215,117,3.828641396489095,5.8888779583328805,1183
7486,61,8.888194417315589,30.0,169,94,3.6635616461296463,5.717027701406222,897
7487,62,9.273618495495704,24.0,226,110,3.5263605246161616,5.755742213586912,1036
7488,56,8.246211251235321,37.0,164,86,3.6888794541139363,5.659482215759621,846
7489,68,8.717797887081348,39.0,204,112,3.713572066704308,5.811140992976701,1057
7490,72,9.219544457292887,47.0,229,112,3.7612001156935624,5.869296913133774,1165
7491,64,10.099504938362077,56.0,234,133,3.8066624897703196,5.746203190540153,1179
7492,71,8.602325267042627,56.0,198,108,3.5263605246161616,5.8377304471659395,1101
7493,66,9.539392014169456,47.0,213,121,3.784189633918261,5.780743515792329,1096
7494,55,8.246211251235321,35.0,167,102,3.367295829986474,5.605802066295998,842
7495,66,9.591663046625438,27.0,196,98,3.4011973816621555,5.777652323222656,1004
