,weight,w/f,sm,ir,hits,inch_height,bov,skill,agility,power,mentality,defending,goalkeeping,total_stats
8444,176,2,1,1,4.0,75,62,2.882121417102006,23.0,165,115,1.260266326229238,1.739956130141644,885
8445,181,2,1,1,4.0,72,77,3.0540758099773515,32.0,240,105,1.2684529660545276,1.7826212776159585,1140
8446,176,3,1,1,6.0,77,61,3.0,37.0,209,107,1.2684529660545276,1.744023310306184,1059
8447,198,3,1,1,6.0,75,73,3.027400104035091,48.0,239,102,1.242924991852436,1.7702153506265932,1137
8448,165,3,1,1,3.0,73,68,3.5676213450081633,31.0,188,122,1.4746366515748413,1.7673082808687564,1270
8449,187,2,1,1,52.0,76,78,3.0714786556407327,36.0,242,110,1.3247380861805318,1.7834992057583694,1213
8450,194,2,1,1,4.0,76,70,3.138288992714996,57.0,207,140,1.3481114856713152,1.7618234745829842,1169
8451,203,1,1,1,25.0,77,72,3.19343686757474,31.0,225,131,1.3740303948169557,1.7673082808687564,1185
8452,181,2,1,1,3.0,75,57,3.1054227990714813,37.0,158,108,1.3588769911382217,1.7251081588580128,947
8453,168,5,1,1,5.0,75,67,2.794682392671241,39.0,191,96,1.2337220363428747,1.7613145108432642,911
8454,203,2,1,1,43.0,76,76,3.3766483753851806,35.0,244,140,1.4289675858306226,1.7795057018724765,1285
8455,187,3,1,1,7.0,76,65,2.923012785691765,39.0,211,157,1.3308317646057786,1.7534605989414096,1073
8456,181,3,1,1,58.0,75,77,3.1857325005549697,49.0,255,131,1.3691038556058743,1.7790550753204821,1299
8457,163,3,1,1,9.0,73,68,3.1622776601683795,61.0,226,99,1.2684529660545276,1.7592608106203929,1139
8458,181,2,1,1,3.0,74,53,2.9718278662008415,42.0,163,93,1.251764630741022,1.7184625455733635,875
8459,190,2,1,1,5.0,73,76,2.9718278662008415,30.0,222,138,1.4096066464289525,1.7758607260199126,1157
8460,187,3,1,1,8.0,71,65,3.088590619387661,35.0,218,101,1.3640546328884455,1.7518383019634336,1127
8461,176,3,1,1,3.0,74,63,3.080070288241023,36.0,215,136,1.3053227409632366,1.7474231316630926,1112
8462,192,3,1,1,6.0,73,70,3.018349479292333,37.0,223,117,1.3788396218579066,1.764342099246386,1140
8463,190,2,1,1,3.0,71,58,3.062814313608786,37.0,194,136,1.3308317646057786,1.7333324067158664,1045
8464,185,2,1,3,75.0,75,84,3.1857325005549697,61.0,270,169,1.2913203187398075,1.7928177689649094,1375
8465,159,2,1,1,3.0,72,64,3.11373725847777,32.0,204,124,1.3535647976324747,1.7512935541477714,1082
8466,214,2,1,1,3.0,76,67,3.1857325005549697,36.0,213,118,1.3740303948169557,1.7602912531789587,1169
8467,209,2,1,2,17.0,77,78,3.1701538797227005,54.0,237,136,1.3535647976324747,1.783936169245109,1231
8468,181,3,1,1,3.0,73,63,3.088590619387661,53.0,207,81,1.2036341000246709,1.7518383019634336,1046
8469,161,3,1,1,5.0,75,60,3.1463462836457885,26.0,160,108,1.4136356249281932,1.7411295468056076,963
8470,183,3,1,1,4.0,72,62,2.8173132472612576,33.0,199,89,1.251764630741022,1.742872541341305,947
8471,159,3,1,1,3.0,72,66,2.806066263296683,43.0,158,103,1.3247380861805318,1.7529218107091815,1015
8472,165,2,1,1,6.0,70,73,3.1543421455299043,38.0,234,114,1.392612283633577,1.7721216343958586,1215
8473,163,3,1,1,7.0,74,57,3.0540758099773515,32.0,164,94,1.3425100134968837,1.7320960110184258,984
8474,183,2,1,1,7.0,73,60,3.138288992714996,23.0,203,114,1.298435801589627,1.7462984806557587,1004
8475,176,3,1,1,3.0,74,59,3.0452616464756694,32.0,214,155,1.3053227409632366,1.738178534983081,1072
8476,168,3,1,1,9.0,74,74,3.1463462836457885,68.0,244,144,1.3588769911382217,1.7744698392058145,1298
8477,165,2,1,1,5.0,73,63,2.892507608519078,35.0,207,98,1.260266326229238,1.7457329447065377,973
8478,165,3,1,1,4.0,73,55,2.9027831081870996,23.0,195,98,1.3308317646057786,1.7302221415008947,894
8479,225,3,1,1,26.0,81,65,3.1463462836457885,35.0,185,98,1.4326183300679207,1.7512935541477714,1041
8480,205,2,1,1,3.0,77,59,3.4641016151377544,52.0,216,153,1.3119942346184028,1.73394680849809,1208
8481,187,3,1,1,5.0,73,63,3.0970410146824725,24.0,153,112,1.3308317646057786,1.750746792271643,977
8482,176,2,1,1,7.0,75,62,3.1622776601683795,34.0,217,99,1.3535647976324747,1.744023310306184,1075
8483,161,2,1,1,5.0,72,70,3.0,52.0,206,123,1.2763452613426045,1.763339843145894,1126
8484,174,4,1,3,69.0,72,86,3.1301691601465746,55.0,262,162,1.3053227409632366,1.7996238271143539,1366
8485,172,1,1,1,9.0,74,74,2.9622566376652992,39.0,204,113,1.298435801589627,1.7758607260199126,1093
8486,168,2,1,1,4.0,71,65,3.1301691601465746,47.0,185,100,1.3367528183009176,1.750746792271643,1056
8487,201,2,1,1,5.0,76,62,2.942830956382712,23.0,211,104,1.3740303948169557,1.7417128123332075,999
8488,163,2,1,1,5.0,70,71,3.027400104035091,56.0,241,103,1.3691038556058743,1.7668180826574755,1224
8489,194,2,1,1,11.0,75,67,3.1701538797227005,39.0,248,144,1.3367528183009176,1.7582230880035041,1183
8490,198,2,1,2,5.0,76,66,3.027400104035091,58.0,229,114,1.3367528183009176,1.7545323103616217,1137
8491,205,3,1,3,278.0,75,84,3.4580718244567157,68.0,279,149,1.3308317646057786,1.7980514531035248,1458
8492,168,3,1,1,3.0,74,69,3.088590619387661,33.0,229,111,1.3640546328884455,1.7618234745829842,1150
8493,190,2,1,2,57.0,75,74,3.3569968229929326,43.0,252,162,1.3740303948169557,1.7749349530624492,1321
8494,190,3,1,1,7.0,75,73,3.1701538797227005,39.0,240,118,1.4054932385256123,1.7706942694674428,1240
8495,209,4,1,2,75.0,77,73,3.260390438695134,55.0,258,165,1.3481114856713152,1.7711716166256994,1322
8496,181,2,1,1,4.0,72,61,2.8173132472612576,46.0,201,84,1.3588769911382217,1.7393659450381507,992
8497,194,3,1,1,6.0,74,65,3.1857325005549697,33.0,232,105,1.3588769911382217,1.7550652600445356,1143
8498,198,3,1,1,4.0,76,63,3.281818034911291,34.0,205,95,1.2337220363428747,1.7468618712420882,1036
8499,212,3,1,1,5.0,75,66,3.0452616464756694,27.0,178,106,1.3119942346184028,1.7587428653389103,1016
8500,185,2,1,1,3.0,75,65,2.9622566376652992,61.0,241,112,1.3367528183009176,1.7529218107091815,1138
8501,170,3,1,1,10.0,74,70,3.1543421455299043,42.0,235,157,1.3835365735581087,1.7638418294048588,1257
8502,185,3,1,1,6.0,70,69,3.245867180408456,50.0,226,123,1.2337220363428747,1.7653375334627872,1183
8503,194,2,1,1,16.0,72,71,3.245867180408456,49.0,242,136,1.3308317646057786,1.7673082808687564,1240
8504,176,3,1,1,4.0,72,71,2.942830956382712,62.0,232,115,1.4054932385256123,1.768769066221245,1200
8505,165,3,1,1,5.0,74,60,3.009216698434564,20.0,165,84,1.2913203187398075,1.7451652480377626,895
8506,183,5,1,1,3.0,73,72,3.6002057436785084,49.0,244,181,1.3691038556058743,1.7702153506265932,1396
8507,179,3,1,1,38.0,73,75,3.018349479292333,61.0,230,112,1.260266326229238,1.7749349530624492,1188
8508,187,2,1,1,3.0,74,64,3.0540758099773515,38.0,192,113,1.3184623205053285,1.7539974277210848,1010
8509,176,2,1,1,3.0,74,60,3.389561224270194,59.0,175,118,1.4096066464289525,1.73394680849809,1085
8510,174,1,1,1,3.0,71,64,2.9525917237371897,54.0,184,114,1.3053227409632366,1.7501980023354358,1100
8511,168,3,1,1,11.0,74,58,2.8284271247461903,46.0,192,91,1.214109997913178,1.7283246555495033,911
8512,170,2,1,1,3.0,71,62,2.892507608519078,37.0,182,90,1.298435801589627,1.7451652480377626,940
8513,176,3,1,1,5.0,73,63,2.9129506302439405,39.0,189,68,1.3119942346184028,1.7462984806557587,959
8514,176,2,1,1,3.0,76,60,3.1701538797227005,39.0,222,101,1.3367528183009176,1.7405439917057965,1075
8515,183,2,1,1,4.0,74,70,2.9718278662008415,40.0,232,80,1.3119942346184028,1.7653375334627872,1080
8516,176,3,1,1,4.0,73,60,3.1463462836457885,52.0,204,163,1.3308317646057786,1.7387734191348363,1123
8517,205,2,1,1,62.0,78,65,3.0970410146824725,37.0,217,110,1.2763452613426045,1.7539974277210848,1078
8518,159,3,1,1,3.0,76,57,3.0452616464756694,40.0,168,91,1.260266326229238,1.7257569610137753,895
8519,170,2,1,1,6.0,76,62,3.036370276710811,56.0,205,98,1.3367528183009176,1.7468618712420882,1080
8520,176,4,1,1,20.0,72,74,3.402328159186034,57.0,232,146,1.3481114856713152,1.7744698392058145,1313
8521,181,2,1,1,3.0,74,61,3.0452616464756694,27.0,218,130,1.2763452613426045,1.7417128123332075,1040
8522,176,2,1,1,3.0,76,69,2.923012785691765,39.0,198,110,1.4054932385256123,1.7618234745829842,1065
8523,176,5,1,1,3.0,72,64,2.9525917237371897,21.0,208,82,1.260266326229238,1.7518383019634336,969
8524,174,3,1,1,7.0,74,66,2.8173132472612576,38.0,189,85,1.2684529660545276,1.7577014664284185,942
8525,198,3,1,1,26.0,76,72,3.4274392955194304,62.0,254,124,1.3691038556058743,1.7702153506265932,1304
8526,183,3,1,1,4.0,72,66,3.062814313608786,53.0,225,91,1.2337220363428747,1.7555962898211555,1078
8527,176,3,1,1,5.0,74,68,3.1779718278112656,37.0,206,125,1.3119942346184028,1.7571779883089642,1147
8528,194,2,1,1,24.0,75,79,3.295873251689181,36.0,242,135,1.3247380861805318,1.7869582685193925,1250
8529,192,3,1,2,46.0,74,82,3.260390438695134,62.0,258,115,1.3788396218579066,1.792407103985142,1361
8530,220,2,1,1,3.0,73,65,3.11373725847777,28.0,195,84,1.2839620094543296,1.756652641219987,1002
8531,150,4,1,1,33.0,71,81,3.3166247903554,70.0,247,122,1.3535647976324747,1.7890785923345989,1385
8532,181,2,1,1,9.0,74,62,3.0714786556407327,38.0,210,130,1.2913203187398075,1.7434490377145977,1093
8533,205,2,1,2,45.0,76,68,2.9718278662008415,32.0,223,93,1.260266326229238,1.7587428653389103,1022
8534,216,1,1,2,66.0,78,77,3.11373725847777,39.0,216,133,1.242924991852436,1.7706942694674428,1142
8535,176,2,1,1,5.0,71,66,3.080070288241023,65.0,226,106,1.4096066464289525,1.7534605989414096,1192
8536,181,3,1,1,6.0,74,66,3.1054227990714813,31.0,217,132,1.4054932385256123,1.75612541261431,1125
8537,203,2,1,1,36.0,77,75,2.9027831081870996,32.0,201,75,1.2337220363428747,1.7749349530624492,1004
8538,236,3,1,1,3.0,75,66,3.018349479292333,28.0,249,128,1.2913203187398075,1.7597769359162803,1136
8539,196,2,1,1,4.0,74,59,2.8716217110259006,31.0,206,83,1.242924991852436,1.7393659450381507,930
8540,187,4,1,2,7.0,74,75,3.036370276710811,45.0,237,116,1.4054932385256123,1.7725943240434965,1202
8541,207,2,1,1,46.0,76,81,3.0452616464756694,32.0,250,100,1.4136356249281932,1.790335880924894,1246
8542,176,2,1,1,8.0,75,63,2.990697562442441,33.0,184,108,1.298435801589627,1.7501980023354358,951
8543,176,3,1,1,13.0,72,76,3.018349479292333,54.0,240,110,1.3308317646057786,1.7767806182797934,1202
8544,170,3,1,1,9.0,74,67,3.3166247903554,38.0,237,116,1.3367528183009176,1.7555962898211555,1173
8545,185,3,1,1,246.0,69,75,3.2237097954706257,69.0,239,144,1.417583312645218,1.7744698392058145,1317
8546,168,3,1,1,3.0,74,59,3.3369939654815144,49.0,205,135,1.3367528183009176,1.735775060181448,1114
8547,185,3,1,1,5.0,75,67,3.216221452697031,24.0,205,144,1.4012920835590674,1.7618234745829842,1135
8548,205,2,1,1,3.0,75,61,3.080070288241023,35.0,245,93,1.2337220363428747,1.7434490377145977,1071
8549,201,3,1,1,3.0,74,71,3.4641016151377544,52.0,237,157,1.3691038556058743,1.7673082808687564,1322
8550,207,3,1,3,21.0,76,79,3.439790628250393,70.0,257,160,1.3691038556058743,1.7848061328903184,1403
8551,192,2,1,1,3.0,73,68,3.281818034911291,67.0,251,100,1.3588769911382217,1.7613145108432642,1242
8552,183,2,1,1,10.0,76,70,3.009216698434564,39.0,210,95,1.3740303948169557,1.7668180826574755,1022
8553,168,3,1,1,3.0,72,63,2.9027831081870996,21.0,186,84,1.260266326229238,1.7523810495773449,913
8554,170,3,1,1,4.0,73,60,2.9622566376652992,26.0,180,93,1.2036341000246709,1.736981621182782,920
8555,183,4,1,1,70.0,76,64,3.1857325005549697,31.0,178,108,1.2763452613426045,1.7496471701967484,998
8556,172,4,1,1,3.0,74,62,2.942830956382712,30.0,170,71,1.2684529660545276,1.7445953751314742,894
8557,194,2,1,1,3.0,76,71,3.0452616464756694,50.0,219,147,1.2763452613426045,1.7711716166256994,1169
8558,174,2,1,1,8.0,72,73,2.8284271247461903,39.0,179,87,1.2763452613426045,1.7730654800820276,978
8559,174,4,1,1,11.0,74,69,3.0452616464756694,32.0,242,101,1.3481114856713152,1.7638418294048588,1131
8560,172,2,1,1,9.0,75,62,3.062814313608786,50.0,207,112,1.3535647976324747,1.742872541341305,1093
8561,183,3,1,1,5.0,74,65,3.018349479292333,32.0,204,123,1.1926601162848087,1.7523810495773449,1062
8562,176,2,1,1,3.0,74,70,2.942830956382712,44.0,218,81,1.3740303948169557,1.7648406636424683,1083
8563,176,3,1,1,3.0,71,68,3.1054227990714813,59.0,186,107,1.3881259789913998,1.7608037742463332,1119
8564,174,2,1,1,4.0,72,68,3.4274392955194304,55.0,243,154,1.3691038556058743,1.7597769359162803,1317
8565,174,2,1,1,4.0,74,71,3.23114631499574,36.0,214,113,1.4096066464289525,1.7663262323508007,1182
8566,187,4,1,1,12.0,75,76,3.2237097954706257,35.0,230,138,1.3691038556058743,1.782180297633095,1234
8567,183,2,1,1,4.0,74,65,3.018349479292333,55.0,236,92,1.298435801589627,1.7529218107091815,1134
8568,176,4,1,1,5.0,73,68,3.080070288241023,39.0,216,100,1.3247380861805318,1.7602912531789587,1100
8569,172,3,1,1,4.0,73,66,3.11373725847777,43.0,228,140,1.4465648595477707,1.7571779883089642,1178
8570,165,2,1,1,3.0,72,64,3.309750919646873,41.0,219,103,1.3588769911382217,1.7485393220168293,1142
8571,203,2,1,2,57.0,75,80,3.1054227990714813,55.0,251,139,1.3740303948169557,1.7878101658686156,1316
8572,190,2,1,1,4.0,75,63,2.8173132472612576,26.0,166,107,1.214109997913178,1.7462984806557587,895
8573,209,2,1,1,4.0,74,74,2.882121417102006,41.0,237,137,1.3588769911382217,1.7725943240434965,1195
8574,154,2,1,1,4.0,73,53,2.8284271247461903,24.0,166,81,1.224127540701542,1.7191403569389776,821
8575,187,3,1,1,7.0,74,57,2.8716217110259006,36.0,169,101,1.2913203187398075,1.7270462672679818,886
8576,187,2,1,1,4.0,74,56,3.080070288241023,39.0,186,110,1.3053227409632366,1.729592297654431,968
8577,176,2,1,1,4.0,73,58,2.794682392671241,29.0,189,99,1.2036341000246709,1.735168116281128,895
8578,174,3,1,1,3.0,75,54,2.9622566376652992,35.0,170,93,1.242924991852436,1.7244565609458455,858
8579,207,2,1,1,26.0,76,63,2.932972087668518,36.0,173,75,1.260266326229238,1.7457329447065377,873
8580,196,2,1,1,3.0,74,69,2.892507608519078,47.0,234,127,1.2913203187398075,1.763339843145894,1123
8581,174,3,1,1,4.0,74,63,2.990697562442441,34.0,193,89,1.251764630741022,1.7518383019634336,935
8582,187,3,1,1,125.0,76,69,2.8394115144336776,34.0,212,85,1.2337220363428747,1.7638418294048588,991
8583,176,2,1,1,4.0,72,62,3.0714786556407327,40.0,240,106,1.3740303948169557,1.7451652480377626,1108
8584,176,3,1,1,3.0,76,55,2.923012785691765,32.0,171,89,1.2839620094543296,1.7289598092914389,843
8585,185,2,1,1,6.0,76,70,3.0970410146824725,44.0,228,114,1.3425100134968837,1.7653375334627872,1170
8586,172,2,1,1,4.0,72,70,3.138288992714996,33.0,223,92,1.3053227409632366,1.7677968373611699,1114
8587,174,2,1,1,5.0,76,53,2.9813075013013317,26.0,182,76,1.3053227409632366,1.7170977932016505,862
8588,172,1,1,1,3.0,72,61,3.1219856413521447,58.0,248,109,1.2684529660545276,1.742293805000424,1143
8589,163,2,1,1,12.0,74,72,3.1219856413521447,35.0,220,147,1.3119942346184028,1.7692527588711147,1181
8590,183,2,1,1,3.0,72,68,3.0,61.0,224,88,1.3425100134968837,1.7571779883089642,1138
8591,176,3,1,1,9.0,74,69,3.1219856413521447,36.0,248,129,1.3691038556058743,1.763339843145894,1200
8592,190,3,1,1,3.0,76,64,3.11373725847777,30.0,240,146,1.3053227409632366,1.7501980023354358,1144
8593,190,2,1,1,4.0,77,69,2.990697562442441,52.0,255,134,1.3308317646057786,1.7663262323508007,1193
8594,170,3,1,1,5.0,74,66,3.1054227990714813,62.0,202,101,1.3740303948169557,1.7571779883089642,1133
8595,176,3,1,2,29.0,72,79,3.1543421455299043,44.0,212,137,1.2763452613426045,1.7869582685193925,1195
8596,187,4,1,1,15.0,78,64,3.2531531233955717,31.0,217,97,1.3425100134968837,1.7518383019634336,1094
8597,201,2,1,1,6.0,75,67,3.080070288241023,48.0,189,87,1.260266326229238,1.7587428653389103,1031
8598,176,2,1,1,4.0,73,65,3.0540758099773515,44.0,229,115,1.242924991852436,1.7539974277210848,1094
8599,174,3,1,1,8.0,72,62,2.923012785691765,56.0,217,88,1.2684529660545276,1.7405439917057965,1038
8600,170,2,1,1,6.0,73,68,3.1701538797227005,30.0,193,93,1.2839620094543296,1.7613145108432642,1053
8601,172,2,1,1,3.0,73,59,3.062814313608786,50.0,208,112,1.3535647976324747,1.735168116281128,1077
8602,172,2,1,1,4.0,73,52,2.8394115144336776,37.0,183,84,1.2684529660545276,1.7157206962546658,865
8603,179,3,1,1,5.0,71,69,3.0714786556407327,57.0,235,126,1.3184623205053285,1.7658327194759658,1172
8604,201,3,1,3,228.0,75,90,3.4274392955194304,40.0,240,140,1.3640546328884455,1.8057444573324188,1389
8605,196,3,1,1,3.0,75,65,3.088590619387661,35.0,225,108,1.3691038556058743,1.756652641219987,1113
8606,163,2,1,1,683.0,77,69,3.1701538797227005,24.0,196,124,1.3691038556058743,1.7663262323508007,1062
8607,183,2,1,1,3.0,72,66,2.882121417102006,45.0,196,99,1.3367528183009176,1.7545323103616217,1031
8608,179,3,1,1,4.0,73,53,2.8173132472612576,24.0,184,68,1.251764630741022,1.7164108008381669,824
8609,198,3,1,1,213.0,77,78,3.4274392955194304,49.0,245,168,1.3691038556058743,1.7861012816874497,1401
8610,168,1,1,1,3.0,73,59,3.19343686757474,60.0,214,157,1.417583312645218,1.735168116281128,1195
8611,176,4,1,2,5.0,76,71,3.245867180408456,31.0,196,166,1.3740303948169557,1.7677968373611699,1160
8612,157,3,1,1,3.0,71,56,3.138288992714996,39.0,225,107,1.3691038556058743,1.7251081588580128,1031
8613,176,2,1,1,5.0,73,68,2.9027831081870996,42.0,182,75,1.2036341000246709,1.7628361293939192,960
8614,194,3,1,1,4.0,76,62,3.0714786556407327,38.0,210,130,1.2913203187398075,1.7434490377145977,1094
8615,154,3,2,1,7.0,69,57,3.8772795073830966,69.0,223,228,1.6231246605584686,1.3588769911382217,1417
8616,143,3,2,1,6.0,69,56,3.9803240468277026,68.0,248,211,1.4964725796851872,1.4012920835590674,1403
8617,165,3,3,1,6.0,75,64,3.9842826037302554,78.0,301,259,1.493880539808272,1.4096066464289525,1615
8618,185,3,2,1,6.0,72,70,4.265372832316098,73.0,346,301,1.6654905987582682,1.3691038556058743,1841
8619,161,3,2,1,5.0,70,58,3.83808804779883,55.0,220,235,1.631588328253238,1.3740303948169557,1392
8620,157,3,2,1,3.0,71,61,3.872983346207417,68.0,267,233,1.6385100869349585,1.417583312645218,1537
8621,170,2,3,1,8.0,70,69,4.255675067045749,66.0,285,282,1.6800782821876006,1.3691038556058743,1736
8622,154,3,3,1,44.0,70,71,4.1087641713943786,88.0,316,251,1.6606423387649303,1.3691038556058743,1723
8623,154,3,2,1,54.0,74,64,3.9482220388574776,58.0,248,274,1.6701954155939902,1.3535647976324747,1569
8624,170,2,3,1,3.0,70,69,4.271801445630948,74.0,349,263,1.6673892921414593,1.3691038556058743,1840
8625,176,3,2,1,20.0,73,70,4.097908689044531,73.0,323,275,1.6556422529709331,1.2684529660545276,1744
8626,150,3,2,1,6.0,70,51,3.605551275463989,76.0,231,222,1.60056406759735,1.3425100134968837,1314
8627,172,3,2,1,23.0,72,61,3.92775363541828,52.0,240,257,1.6504812238075268,1.3184623205053285,1471
8628,174,3,3,1,5.0,71,69,4.119534287814235,70.0,304,308,1.6483695513605736,1.392612283633577,1767
8629,172,3,3,1,6.0,70,74,4.38877662729128,79.0,386,331,1.6645326805160583,1.3835365735581087,2060
8630,161,3,2,1,6.0,69,62,4.064813850824943,56.0,305,241,1.6362353204949376,1.3588769911382217,1589
8631,154,2,3,1,18.0,73,73,4.115953637505823,71.0,343,291,1.6783268831289937,1.4096066464289525,1828
8632,163,3,2,1,7.0,70,67,4.189263512215989,75.0,294,284,1.652565565295187,1.3247380861805318,1767
8633,159,2,2,1,4.0,72,62,3.9723713117053268,47.0,299,263,1.6483695513605736,1.4012920835590674,1574
8634,150,3,2,1,3.0,70,50,3.594836294370035,52.0,227,215,1.6019790905057438,1.3640546328884455,1258
8635,174,3,2,1,9.0,72,56,3.83808804779883,56.0,215,239,1.6268054862616488,1.3740303948169557,1370
8636,181,2,2,1,9.0,72,59,3.9441537984850497,65.0,271,246,1.6304056399335578,1.3691038556058743,1514
8637,165,3,2,1,4.0,73,65,4.1087641713943786,66.0,283,263,1.6451493117368803,1.3588769911382217,1621
8638,174,2,3,1,31.0,70,68,4.079622161069973,71.0,332,292,1.657661072489074,1.3481114856713152,1738
8639,154,2,3,1,36.0,71,77,4.322214905840454,68.0,349,327,1.691818616362426,1.3835365735581087,1972
8640,172,3,2,1,3.0,73,62,3.7077927510673407,48.0,242,202,1.652565565295187,1.3740303948169557,1375
8641,146,3,2,1,6.0,67,63,4.097908689044531,78.0,312,275,1.6504812238075268,1.3481114856713152,1684
8642,170,2,3,1,13.0,72,69,4.034702045517079,68.0,324,269,1.6645326805160583,1.4326183300679207,1732
8643,150,3,2,1,32.0,70,66,3.9643705232359037,66.0,248,277,1.6596547483333284,1.3588769911382217,1595
8644,161,3,2,1,5.0,72,67,4.090623489235047,65.0,289,280,1.6462298719826172,1.4012920835590674,1693
8645,176,3,3,1,15.0,73,73,4.346773933354619,70.0,325,303,1.6747645128995639,1.3535647976324747,1898
8646,141,2,2,1,4.0,69,53,3.760603093086394,68.0,245,213,1.61935972946482,1.4136356249281932,1377
8647,163,2,2,1,5.0,70,66,4.0,69.0,273,259,1.6616238585115888,1.3184623205053285,1619
8648,159,2,2,1,13.0,70,66,4.147848904442549,81.0,314,270,1.6451493117368803,1.3740303948169557,1753
8649,165,4,2,1,5.0,71,59,3.9069601383266948,68.0,258,238,1.6268054862616488,1.3535647976324747,1490
8650,165,2,3,1,5.0,72,66,4.287747230288912,75.0,375,302,1.6494288456372879,1.3588769911382217,1886
